CustomerID,Frequency,Monetary,Product_Diversity,Recency,Average_Spend_Per_Transaction,Homeware_Spend_Pct,Stationery_Spend_Pct,Gadgets_Spend_Pct,Decorations_Spend_Pct,Kitchenware_Spend_Pct,Else_Spend_Pct,Split,High_Value,PC1,PC2
14829,7,1692.84,77,24,241.8342857142857,0.0515937714137189,0.124618983483377,0.2021455069587202,0.1121192788450178,0.1115285555634318,0.397993903735734,Train,0,-1.384694538598649,0.05031603781825163
14830,1,197.13,39,48,197.13,0.0253639730127327,0.0174504134327601,0.0190229797595495,0.2112818951960635,0.0953178105818495,0.6315629280170446,Val,0,0.13948934581232764,0.17750075149706526
14831,3,1676.57,67,675,558.8566666666667,0.083116123991244,0.0645961695604716,0.0,0.0,0.4614778983281343,0.3908098081201501,Train,0,-0.8437192252014905,2.2200430537436584
14832,1,322.69,1,625,322.69,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
14833,1,94.8,7,494,94.8,0.3196202531645569,0.0,0.1582278481012658,0.0,0.0,0.5221518987341772,Train,0,-0.7668152540875077,-2.080447513768579
14834,7,2206.16,55,13,315.1657142857143,0.1810612104289807,0.1233546071001196,0.2025782354860934,0.0793596112702614,0.0488178554592595,0.3648284802552852,Train,0,-1.7017356031769297,-0.7704147478435435
14835,2,297.0,1,524,148.5,0.0,0.0,0.0,0.0,0.0,1.0,Test,0,2.4881271715210698,-0.5392729229250735
14836,3,102.45,5,5,34.15,0.0,0.0,0.0,0.0,0.0,1.0,Test,0,2.4881271715210698,-0.5392729229250735
14837,9,3460.32,171,85,384.48,0.1120127618254959,0.1467378739538539,0.0540412447403708,0.1232024783835021,0.0588327091136079,0.5051729319831691,Train,1,-0.6923871941181055,0.16223218725839916
14838,2,773.6700000000001,69,418,386.835,0.0502798350718006,0.0840797756149262,0.2037302725968436,0.1046311734977445,0.0,0.5572789432186849,Train,0,-0.5118970142424896,-0.8201898855468984
14839,3,915.28,61,414,305.0933333333333,0.0929770124989074,0.0538086705707543,0.0446311511231535,0.0574906039681846,0.0831985840398566,0.6678939777991434,Train,0,0.3978007795381048,-0.1582092084825212
14840,2,362.71,20,263,181.355,0.0,0.055140470348212,0.0860191337432108,0.0492128697857792,0.0,0.809627526122798,Train,0,1.2085971716000874,-0.48178715761115865
14841,14,7163.0,196,48,511.6428571428572,0.0276923076923076,0.0662515705709898,0.0813067150635208,0.0504327795616361,0.1340471869328493,0.640269440178696,Train,1,0.2887471892932651,0.2848739041813896
14842,4,2824.69,128,39,706.1725,0.0494921566614389,0.0976390329558287,0.1271006729942046,0.0877406016235409,0.1212416229745565,0.5167859127904301,Train,0,-0.5613959439564178,0.1930459898318288
14843,1,211.8,9,432,211.8,0.0,0.5184135977337111,0.2464589235127478,0.0481586402266289,0.0,0.1869688385269121,Train,0,-2.760446509606075,1.422398021644746
14844,10,6702.43,158,59,670.243,0.0253340952460525,0.0353782135732861,0.0594858879540703,0.036456926816095,0.0975601386362856,0.7457847377742102,Train,1,0.931188538811649,-0.02466649758745175
14845,1,150.0,1,595,150.0,1.0,0.0,0.0,0.0,0.0,0.0,Train,0,-4.224284495175084,-3.740536063827232
14846,1,437.4,12,422,437.4,0.0534979423868312,0.0857338820301783,0.279835390946502,0.0,0.0,0.5809327846364883,Train,0,-0.3608773343928507,-1.1768357572510537
14847,3,1348.95,56,144,449.65,0.0126023944549464,0.0302457466918714,0.2977501019311316,0.0113421550094517,0.0844360428481411,0.5636235590644575,Train,0,-0.3829549139868632,-0.8926507149887483
14848,1,310.56,11,400,310.56,0.1777434312210201,0.0649149922720247,0.0,0.0328438948995363,0.0,0.7244976816074189,Train,0,0.6706194291185215,-0.7344760973382641
14849,43,15763.45,279,17,366.5918604651162,0.066128924822929,0.049836806029137,0.0680282552360048,0.0737776311657663,0.1632872245606133,0.5789411581855495,Train,1,-0.08554458872119614,0.3130248786802782
14850,7,1794.01,129,307,256.28714285714284,0.0192027915117529,0.0769226481457739,0.0082775458330778,0.0376029119124196,0.1259246046566072,0.7320694979403681,Train,0,0.9218291141806535,0.5468399418371414
14851,3,829.4100000000001,38,18,276.47,0.0452128621550258,0.265851629471552,0.057727782399537,0.0698448294570839,0.0,0.561362896516801,Train,0,-0.3346140233845159,0.5924273486758521
14852,18,6147.18,152,53,341.51,0.0247674543449191,0.0710049160753386,0.1348911208066137,0.037405769800136,0.1654514753106302,0.5664792636623622,Train,1,-0.1691309129294757,0.31339514111914857
14853,5,1376.87,26,19,275.374,0.0474990376724019,0.0098193729255485,0.0252020887956016,0.0119837021650555,0.7096530536651972,0.1958427447761953,Val,0,-1.8042726555773525,3.421064623813353
14854,11,4322.86,170,73,392.9872727272727,0.0348727462837103,0.2874393341445247,0.0341394354663347,0.1937768051706509,0.0577904442891974,0.3919812346455819,Train,1,-1.3788805967082913,1.277842790322553
14855,7,6520.3,168,114,931.4714285714286,0.0712850635706946,0.0359891416039139,0.0,0.0213103691547934,0.0799733141113138,0.791442111559284,Train,1,1.2303909831166402,-0.09153433821425055
14856,3,1311.38,65,31,437.1266666666666,0.0301971968460705,0.0770181030669981,0.0655187664902621,0.0369686894721591,0.0733044578993121,0.7169927862251979,Train,0,0.7213677127178287,0.01778502893155574
14857,7,3651.851,170,55,521.693,0.0368035278547783,0.0978407936139782,0.0130344857991194,0.0860878496959487,0.1241699072607288,0.6420634357754464,Train,1,0.31862254136416857,0.6235139918094643
14858,1,180.75,11,501,180.75,0.0,0.1394190871369294,0.0,0.0,0.0,0.8605809128630706,Train,0,1.630067026115612,0.1921642616779878
14859,5,1705.64,51,8,341.12800000000004,0.0,0.0342979761262634,0.0355291855256677,0.0302291222063272,0.0742008864707675,0.8257428296709739,Train,0,1.438811363316025,-0.013094567108686565
14860,1,170.32,11,14,170.32,0.0274776890558947,0.1977454203851573,0.0598872710192578,0.122592766557069,0.0,0.5922968529826209,Test,0,-0.17274057216071925,0.33820269164730354
14861,10,1380.73,62,48,138.073,0.1049879411615594,0.0923279714354001,0.0999471294170475,0.0460481049879411,0.0381754579099461,0.6185133950881055,Train,0,0.002424089058236463,-0.44934283818963605
14862,2,841.1999999999999,47,21,420.6,0.0,0.2186162624821683,0.0552781740370898,0.2564431764146457,0.0235378031383737,0.4461245839277223,Train,0,-1.1221791929028546,0.8232217213118508
14863,1,266.76,11,24,266.76,0.1124606387764282,0.0,0.3724696356275303,0.0,0.0,0.5150697255960415,Val,0,-0.8785733120315081,-2.1186323890423284
14865,4,129.72,4,2,32.43,0.366327474560592,0.1156336725254394,0.0,0.0,0.0,0.5180388529139686,Train,0,-0.6824855369700698,-1.105332283234656
14866,19,20850.22,40,6,1097.38,0.0,0.3513373000380811,0.0604094345287483,0.0749152766733396,0.1702308177083982,0.3431071710514325,Train,1,-1.4873780289872391,2.173004082925869
14867,16,2952.06,67,181,184.50375,0.0401414605394199,0.0137395581390622,0.0342472713969228,0.0302839373183471,0.0594906607589276,0.8220971118473203,Test,0,1.380256779282368,-0.3308377506828068
14868,11,3793.92,131,16,344.9018181818182,0.0970236589068826,0.0775714827935222,0.0382823043184885,0.1025588309716599,0.0608104546221322,0.6237532683873145,Train,1,0.07559049722057512,-0.11043948996937744
14869,6,2804.24,187,4,467.3733333333333,0.0619419165264028,0.0260320086725815,0.0738381878869141,0.1058646906113599,0.0633647619319316,0.66895843437081,Train,0,0.3431612790779181,-0.36670927376920753
14870,6,1838.95,43,257,306.4916666666667,0.0163136572500611,0.0,0.0,0.0813235813915549,0.0892900840153348,0.813072677343049,Train,0,1.361960649495213,0.01059947445897507
14871,8,1091.34,101,174,136.4175,0.065836494584639,0.0261146846995436,0.1394615793428262,0.0069639159198783,0.1313980977513882,0.6302252277017245,Test,0,0.18323510205061608,-0.29759541466049394
14872,3,816.6,34,479,272.2,0.0836639725691893,0.1175606171932402,0.0,0.0465099191770756,0.1080088170462895,0.6442566740142053,Val,0,0.3283411123589479,0.485496690308016
14873,2,854.13,48,205,427.065,0.0878086473955955,0.0730567946331354,0.0,0.0,0.3878800650954773,0.4512544928757917,Test,0,-0.5482971006378188,1.8209573328079895
14874,1,116.18,6,530,116.18,0.0,0.4792563263900843,0.3580650714408676,0.0,0.0,0.162678602169048,Train,0,-2.972285566442234,0.8028717108641397
14875,3,2862.4,88,103,954.1333333333332,0.0366825041922861,0.1965134153158189,0.0157210732252655,0.1466950810508664,0.0857497205142537,0.5186382057015092,Train,0,-0.5238523798939532,0.9704407373982097
14876,2,256.7,12,516,128.35,0.0,0.0,0.3447604207245812,0.2652902220490845,0.0,0.3899493572263342,Train,0,-1.7459665994546907,-1.399452239640213
14877,2,437.0,57,414,218.5,0.1844393592677345,0.0067505720823798,0.0832951945080091,0.1541189931350114,0.0227688787185354,0.5486270022883295,Train,0,-0.5481112474683699,-1.0784714613044877
14878,25,4105.24,159,8,164.2096,0.0818466155450107,0.0718593797195779,0.0014079566602683,0.0104865976167045,0.2022317818203077,0.6321676686381308,Train,1,0.37340666959749047,0.7590095715164132
14879,1,185.06,27,680,185.06,0.1898843618285961,0.0773803090889441,0.0,0.0534961634064627,0.0459310493893872,0.6333081162866098,Train,0,0.13446804375081672,-0.4196585901097277
14880,3,706.19,45,72,235.39666666666668,0.1451450742717965,0.0570951160452569,0.0481456831730837,0.1795267562553986,0.0581996346592276,0.5118877355952364,Train,0,-0.704155399356823,-0.34151719015662685
14881,1,255.4,17,15,255.4,0.146123727486296,0.1653876272513703,0.0,0.1627251370399373,0.0,0.5257635082223963,Train,0,-0.6248616753309321,0.025288283220397476
14882,14,3628.15,32,22,259.1535714285714,0.0951173463059686,0.0,0.3448727312817827,0.4065708418891171,0.0,0.1534390805231316,Train,1,-3.352641124882744,-1.561350508543096
14883,6,761.59,39,14,126.93166666666669,0.019498680392337,0.0,0.0942501871085492,0.0912301894720256,0.0404942291784293,0.7545267138486587,Train,0,0.8631219669323883,-0.5821818742031699
14884,1,120.6,8,665,120.6,0.0,0.0,0.0,0.0,0.2072968490878938,0.7927031509121061,Test,0,1.4206535278809773,0.6675087301549127
14885,3,1598.12,24,127,532.7066666666666,0.0127649988736765,0.2275173328661177,0.0,0.5174830425750256,0.0953620504092308,0.1468725752759492,Train,0,-3.032356515478866,1.692296124362847
14886,1,364.8,18,248,364.8,0.0,0.0485197368421052,0.0,0.2450657894736841,0.0433114035087719,0.6631030701754386,Test,0,0.2883888195671887,0.21540274223210404
14887,1,1862.0,6,74,1862.0,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
14888,1,369.2,20,202,369.2,0.0,0.0,0.0,0.0,0.3047128927410618,0.6952871072589383,Train,0,0.9190103069396015,1.234617659757778
14889,1,135.9,10,331,135.9,0.0,0.2052980132450331,0.0,0.0,0.3156732891832229,0.4790286975717439,Train,0,-0.40094471155346073,2.3754828995310073
14890,3,817.25,55,249,272.4166666666667,0.0,0.1032242275925359,0.0572652187213215,0.0524931171612113,0.1407769960232486,0.6462404405016825,Val,0,0.3668993621364803,0.6874612235019896
14891,4,1106.73,55,143,276.6825,0.0621470458015956,0.0888202181200473,0.0940608820579545,0.0,0.1329592583556965,0.6220125956647059,Train,0,0.18008002531314038,0.19385715451417512
14892,1,202.35,13,686,202.35,0.0,0.0,0.0741289844329132,0.0,0.4037558685446009,0.5221151470224857,Train,0,-0.11081542722935157,1.568523827727646
14893,3,1809.61,98,5,603.2033333333334,0.0373008548803333,0.0386271074983007,0.0290670365437856,0.0386602638137499,0.0811500820618807,0.7751946552019495,Test,0,1.1135853718496225,-0.03965094681771796
14894,3,1492.81,39,80,497.6033333333333,0.0167201452294665,0.0508035181972253,0.2075950723802761,0.1044607150273645,0.0386117456340726,0.5818088035315948,Train,0,-0.3065948564223706,-0.675380124173466
14895,38,25119.54,441,3,661.0405263157895,0.0865943405014582,0.0540997167941769,0.0795018539352233,0.0433495199354765,0.175131391737269,0.5613231770963959,Train,1,-0.18224260817365381,0.2704735951904385
14896,8,2092.42,150,200,261.5525,0.1093709675877691,0.0304336605461618,0.1195027766891924,0.0095822062492233,0.1753711014041158,0.5557392875235374,Train,0,-0.23998052972224646,-0.09032442295251125
14897,8,3140.54,94,3,392.5675,0.0613716112515682,0.0056359734313207,0.2328134652002522,0.0637247097632891,0.0271927757646774,0.6092614645888924,Train,1,-0.16742197009253437,-1.2455387516424457
14898,14,3507.81,185,18,250.55785714285716,0.0285363232330143,0.0574289941587486,0.0430610551882798,0.0328980189919066,0.1615167298114778,0.6765588786165727,Train,1,0.5841807586073295,0.5032601944384736
14899,1,1384.88,126,390,1384.88,0.0579111547570908,0.040256195482641,0.0631029403269597,0.0383065680781006,0.0834368320720928,0.7169863092831148,Train,0,0.7171952429317151,-0.19555116749584045
14900,1,13.919999999999998,1,517,13.919999999999998,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
14901,12,2289.65,103,6,190.80416666666667,0.0981372698884108,0.0932806324110672,0.0797501801585395,0.0965999170178848,0.2082851090778066,0.4239468914462909,Train,0,-1.037962622039147,0.6851544680777425
14902,3,1035.62,51,21,345.2066666666667,0.0485023464205017,0.1384677777563198,0.0364998744713311,0.086643749637898,0.1259535350804349,0.5639327166335142,Train,0,-0.18747955967512697,0.7333331265420756
14903,5,2810.63,227,16,562.126,0.0537957682085511,0.0318896475167489,0.1730572860888839,0.0645442480867278,0.0524402002398038,0.6242728498592841,Train,0,0.005247892308914861,-0.7401216171791917
14904,3,1012.16,83,21,337.38666666666666,0.008595478975656,0.1144680682895984,0.0,0.123320423648435,0.0860437085045842,0.6675723205817262,Train,0,0.43841356771017476,0.6594422739974359
14905,8,1971.39,45,153,246.42375,0.0465154028375917,0.0155220428225769,0.3090712644377824,0.0866140134625822,0.0,0.5422772764394665,Train,0,-0.6799831057874218,-1.5308985847868044
14906,1,68.44,1,440,68.44,0.0,0.0,0.0,0.0,0.0,1.0,Test,0,2.4881271715210698,-0.5392729229250735
14907,15,5689.43,146,23,379.29533333333336,0.091379980068302,0.0267513617357099,0.0778496264124877,0.0480399618239437,0.1135544333966671,0.6424246365628894,Train,1,0.2505086734624252,-0.23664067904585814
14908,2,381.9,14,70,190.95,0.0267085624509033,0.025923016496465,0.0,0.0534171249018067,0.0,0.8939512961508248,Train,0,1.7835299013405423,-0.43471961568329376
14909,3,1404.68,61,432,468.2266666666667,0.0,0.1835293447617962,0.0,0.1412777287353703,0.3077213315488225,0.3674715949540108,Train,0,-1.1934204567146567,2.3579471825521585
14910,3,323.55,19,20,107.85,0.0928759078967702,0.0535929531757069,0.0,0.0455880080358522,0.1127800958120846,0.6951630350795859,Train,0,0.6419413920503444,0.14725517484992537
14911,391,289670.66,2518,3,740.8456777493606,0.0559721512699974,0.0583795404063359,0.0628741619879624,0.074365004726402,0.1281821914583962,0.6202269501509059,Train,1,0.14294769055351622,0.20346002472862418
14912,6,1889.25,44,12,314.875,0.0587534736006351,0.377864231838031,0.0419213973799126,0.0,0.0,0.5214608971814212,Train,0,-0.5257900461234583,1.1178016317973398
14913,8,4073.13,176,31,509.14125,0.1157095403289362,0.1132004134412601,0.0048611264555759,0.0424047354245997,0.1162766717487534,0.6075475126008745,Train,1,0.09152111344055736,0.38809894647629867
14915,11,1811.25,65,86,164.6590909090909,0.0424347826086956,0.0289855072463768,0.2727950310559006,0.0666666666666666,0.0709730848861283,0.5181449275362319,Train,0,-0.7099645687360336,-0.9354596291126328
14916,8,3042.95,113,66,380.36875,0.0322384528171675,0.0606648153929575,0.0,0.0459981268177262,0.139345043461115,0.7217535615110339,Train,1,0.8658366045015399,0.5335361205043735
14917,2,1123.75,29,592,561.875,0.0491212458286985,0.0833815350389321,0.0,0.027230255839822,0.0,0.8402669632925472,Train,0,1.458770877118623,-0.23152180657327373
14918,9,5955.81,79,111,661.7566666666667,0.076644486644134,0.0364350105191401,0.0503709822845255,0.0616843049056299,0.0938327448323569,0.6810324708142134,Train,1,0.4906326998627475,-0.1497119802614782
14919,1,359.35,13,535,359.35,0.2504522053708083,0.0434117155976067,0.0,0.0,0.2375121747599833,0.4686239042716015,Train,0,-0.6832574579782797,0.2693960429759913
14920,3,1607.17,90,208,535.7233333333334,0.0528257744980307,0.0186663514127316,0.0664522110293248,0.0,0.0701419264919081,0.7919137365680046,Test,0,1.1914868584910696,-0.4196629478429447
14921,2,1316.07,78,25,658.035,0.0113975700380678,0.1323485832820442,0.0340103489935945,0.2293646994460781,0.1025781303426109,0.4903006678976042,Val,0,-0.7402106370035086,0.8365042090604077
14922,2,843.74,49,389,421.87,0.0355559769597269,0.0,0.2296916111598359,0.2161803399151397,0.1280015170550169,0.3905705549102804,Test,0,-1.500614103305128,-0.441111440926434
14923,1,749.1,44,46,749.1,0.089547456948338,0.1045254305166199,0.0851688693098384,0.1874249098918702,0.0942597784007475,0.4390735549325857,Train,0,-1.1222598008164228,0.18201524767042343
14924,3,931.01,30,241,310.33666666666664,0.0533291801376999,0.0169708166399931,0.0989248235786941,0.0,0.0339416332799862,0.7968335463636266,Train,0,1.1572528750345663,-0.7472150173391161
14926,2,359.4,2,377,179.7,0.0,0.0,0.2253756260434057,0.0,0.0,0.7746243739565943,Train,0,0.9077561931885201,-1.2770787699762598
14927,1,308.2,20,392,308.2,0.0,0.0564568462037637,0.2602206359506813,0.1216742375081116,0.0759247242050616,0.4857235561323816,Train,0,-0.9081877482543684,-0.5298373915646838
14928,1,223.91000000000005,21,623,223.91000000000005,0.1460408199723103,0.0900361752489839,0.0,0.0,0.2186146219463177,0.545308382832388,Train,0,-0.1720444772343136,0.7382388294746138
14929,2,836.69,34,27,418.345,0.0179277868744696,0.1118693900966905,0.195986566111702,0.066691367173027,0.1518483548267578,0.4556765349173529,Train,0,-0.9336177419953271,0.3001163871154636
14930,6,5246.63,213,104,874.4383333333334,0.0549266862729028,0.0333814276973981,0.0575988777558165,0.0268267440242593,0.0704490310923392,0.7568172331572839,Test,1,0.9636234173318797,-0.2912712051934433
14931,4,1059.28,27,18,264.82,0.0,0.016709463031493,0.037383883392493,0.2291178913979306,0.0566422475643833,0.6601465146136999,Train,0,0.26258070975282344,-0.012399043996123552
14932,2,1029.66,29,361,514.83,0.1119787114193034,0.0340889225569605,0.0,0.0891556436105122,0.0,0.7647767224132238,Train,0,0.9161843757373204,-0.628686226818714
14933,4,1770.0,1,439,442.5,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
14934,5,3503.5,115,77,700.7,0.093221064649636,0.0986499215070643,0.0200941915227629,0.043439417725132,0.1227800770657913,0.6218153275296133,Train,1,0.1846335895883015,0.37279256524599574
14935,2,2849.83,25,292,1424.915,0.0,0.0,0.0,0.0,0.2204763091131751,0.7795236908868249,Val,0,1.352785992622732,0.7442331503571076
14936,12,12410.81,267,29,1034.2341666666666,0.045028487262314,0.1310067594298841,0.0572017458973266,0.1415354839853321,0.1652204811772962,0.4600070422478469,Train,1,-0.841483849767534,0.921679128801005
14937,3,1621.88,33,52,540.6266666666667,0.0941130046612572,0.0,0.1527856561521197,0.0643697437541618,0.1320689570128492,0.5566626384196118,Train,0,-0.3358167205465948,-0.5067449472958256
14938,2,2322.43,71,557,1161.215,0.1851595096515288,0.0436611652450235,0.0962095735931761,0.0,0.0902675215184096,0.584702229991862,Train,0,-0.16292332544752972,-0.6924216512786242
14940,2,531.49,32,413,265.745,0.0726448286891568,0.0615251462868539,0.0547517356864663,0.4122372951513668,0.0,0.3988409941861559,Train,0,-1.5848801403778374,-0.21113448915157107
14941,1,182.1,7,574,182.1,0.0971993410214168,0.0,0.627677100494234,0.0,0.0,0.2751235584843493,Test,0,-2.565689940313832,-2.905242457679609
14942,4,746.56,12,397,186.64,0.0,0.0132608229747106,0.6386090870124304,0.0311428418345477,0.0,0.3169872481783112,Test,0,-2.284769948486099,-2.528784856314204
14943,1,107.62,5,658,107.62,0.4304032707675153,0.1839806727374093,0.0,0.0,0.1644675710834417,0.2211484854116335,Test,0,-2.3801574885701586,0.005564867422884319
14944,19,9784.67,184,25,514.9826315789473,0.0497001942835067,0.0673604730665418,0.1378850794150441,0.0428691003375688,0.0430305774236637,0.6591545754736747,Train,1,0.25794134578401795,-0.5024888618501848
14945,1,179.4,11,409,179.4,0.1872909698996655,0.0,0.4214046822742474,0.3177257525083612,0.0735785953177257,0.0,Val,0,-4.278528040523295,-1.7685285084349422
14946,1,100.9,3,9,100.9,1.0,0.0,0.0,0.0,0.0,0.0,Train,0,-4.224284495175084,-3.740536063827232
14947,6,1049.79,47,67,174.965,0.0675849455605406,0.0274531096695529,0.0651558883205212,0.0477714590537155,0.0388649158403109,0.7531696815553588,Train,0,0.8813740984766985,-0.5503076124113886
14948,6,1101.97,56,18,183.66166666666663,0.0683321687523253,0.0435583545831556,0.0405637177055636,0.1022713866983674,0.3912266214143761,0.3540477508462118,Val,0,-1.237990360795492,1.7187288556011138
14949,4,515.0,16,464,128.75,0.0774174757281553,0.0,0.0,0.0,0.1881553398058252,0.7344271844660194,Train,0,0.9995646259158179,0.3082424410850178
14950,1,371.2,19,14,371.2,0.0,0.0266702586206896,0.3943965517241379,0.0375,0.0,0.5414331896551724,Test,0,-0.6983710437403281,-1.6525300030610184
14951,1,311.69,20,74,311.69,0.006159966633514,0.2182938175751547,0.0,0.0146299207545959,0.1862427411851519,0.5746735538515834,Train,0,0.04404705822172007,1.6852658877765958
14952,32,17629.35,240,55,550.9171875,0.0329110262148065,0.0182014651702983,0.0551046975640054,0.022671283966794,0.2209763831338081,0.6501351439502876,Train,1,0.4756318797979047,0.5798250859457236
14953,4,1013.77,202,20,253.4425,0.0314371109817808,0.1228089211556862,0.0394764098365506,0.0409856279037651,0.0846839026603667,0.6806080274618503,Test,0,0.5277324459468341,0.40961360131095603
14954,2,503.44,111,7,251.72,0.1163197203241697,0.0905569680597489,0.0646551724137931,0.0552200858096297,0.1578142380422691,0.5154338153503893,Train,0,-0.49415101622164914,0.3263844421418661
14955,1,163.77,30,728,163.77,0.0051902057763937,0.0881724369542651,0.4771325639616535,0.0332783782133479,0.0607559382060206,0.3354704768883189,Train,0,-1.975840581763996,-1.2679160152611244
14956,1,1325.0,4,416,1325.0,0.0,0.0,0.0,0.0,0.0,1.0,Train,0,2.4881271715210698,-0.5392729229250735
14957,2,333.29,27,248,166.645,0.0547571184253952,0.0,0.1062138077950133,0.0,0.0820606678868252,0.756968405892766,Train,0,0.9532153287162793,-0.5845566386340547
14958,6,957.94,52,142,159.65666666666667,0.1171367726579953,0.0123180992546506,0.023174729106207,0.018946906904399,0.0449610622794747,0.7834624297972733,Train,0,1.1022739322021269,-0.6445860322222222
14959,4,695.42,37,59,173.855,0.067297460527451,0.0,0.2261942423283771,0.0961289580397457,0.0,0.6103793391044262,Train,0,-0.20795616477411072,-1.3979204646720795
14960,2,221.27,23,4,110.635,0.0,0.0683328060740272,0.1310615989515072,0.2246124644099968,0.0564920685135806,0.5195010620508881,Train,0,-0.6803964080034445,-0.05366996756618589
14961,22,16410.15,328,6,745.9159090909092,0.0204111479785376,0.0951923047626012,0.025173444484054,0.052508965487823,0.2228419606158383,0.5838721766711455,Train,1,0.08165544450057542,1.162798101284415
14962,4,366.91,14,266,91.7275,0.1447221389441552,0.1913275735193916,0.1996674933907497,0.0,0.0,0.4642827941457033,Train,0,-1.0609416494703996,-0.6524466988269744
14963,12,3164.48,304,5,263.70666666666665,0.0100269238547881,0.1153712458286985,0.0414791687733845,0.122118009910001,0.06927520477298,0.6417294468601477,Train,1,0.22697055014618567,0.424974172397578
14964,1,206.21,13,242,206.21,0.1440279326899762,0.0080015518161097,0.4934775229135347,0.1025653460064982,0.0,0.2519276465738809,Train,0,-2.690556108061104,-2.4700608237272372
14965,2,599.0,80,91,299.5,0.0812186978297161,0.062804674457429,0.0086811352253756,0.0482470784641068,0.1019699499165275,0.6970784641068447,Train,0,0.6400807049936323,0.14424077408893168
14966,6,1115.84,125,10,185.97333333333336,0.1258782621164324,0.1344099512474906,0.1211105534843705,0.0858008316604531,0.0110230857470605,0.5217773157441927,Train,0,-0.6775830986695534,-0.4825660650256773
14967,6,1982.61,22,45,330.435,0.0,0.0151315689923888,0.0178552514110188,0.0075657844961944,0.0586600491271606,0.9007873459732372,Train,0,1.9159191105268403,-0.16919377350504772
14968,2,504.99,83,25,252.495,0.1062397275193568,0.0375651002990158,0.0209509099190082,0.0956454583259074,0.09570486544288,0.6438939384938315,Train,0,0.24913071989560373,-0.09694902108009097
14969,1,906.23,13,699,906.23,0.0,0.0,0.0,0.0,0.1125542080928682,0.8874457919071318,Train,0,1.9085300809305799,0.11596305341062597
14970,12,4919.35,71,63,409.9458333333334,0.1200361836421478,0.0066146950308475,0.0651305558661205,0.0622033398721375,0.0,0.7460152255887464,Train,1,0.7590404419748339,-1.039108626940894
14971,3,1116.57,144,30,372.19,0.1309367079538228,0.0511477112944105,0.0804338286000877,0.1201357729475088,0.0396302963540127,0.5777156828501572,Train,0,-0.2962863338418721,-0.6011360090908336
14972,2,145.07,20,123,72.535,0.0,0.0,0.1220100641069828,0.023436961466878,0.0878886055007927,0.7666643689253464,Train,0,1.0195059920166194,-0.40333263793497115
14973,3,1314.45,29,102,438.15,0.0,0.1209631404770055,0.0,0.0114116170261326,0.0271596485221955,0.8404655939746661,Train,0,1.5256553041662204,0.26499642065681794
14974,1,114.39,17,33,114.39,0.037153597342425,0.0,0.1031558702683801,0.0,0.2255441909257802,0.6341463414634146,Train,0,0.353952793194246,0.3170989864024642
14975,2,472.39,25,52,236.195,0.0552509578949596,0.0247676707804991,0.0071974427909142,0.5539702364571646,0.0276254789474798,0.3311882131289824,Val,0,-2.021216173634523,0.11162842969818883
14976,7,790.86,47,52,112.98,0.1107654957893938,0.0756391776041271,0.0214955870824166,0.0,0.0577851958627317,0.7343145436613308,Train,0,0.830804284062599,-0.23100720218251608
14977,1,31.93,4,721,31.93,0.2348888192922017,0.0,0.0,0.6320075164422173,0.0,0.1331036642655809,Train,0,-3.416219919202561,-0.6516711457390001
14978,10,3142.14,175,68,314.214,0.1133495006587867,0.0294703609641836,0.0150534349201499,0.0546124615707766,0.1215859255157313,0.6659283163703719,Val,1,0.44027989318259386,-0.03372571863631367
14979,1,439.46,42,731,439.46,0.024097756337323,0.0,0.0307195194101852,0.2261866836572156,0.1186683657215673,0.6003276748737086,Train,0,-0.048934283221524426,0.20273124584939461
14980,1,150.68,24,732,150.68,0.0676931245022564,0.0,0.3808070082293602,0.1134855322537828,0.0338465622511282,0.4041677727634722,Val,0,-1.5879240967917994,-1.6907367821586525
14981,2,372.92,20,241,186.46,0.0,0.0,0.0,0.0,0.2059422932532446,0.7940577067467554,Train,0,1.427628803475803,0.6596231634590387
14982,1,237.78,39,567,237.78,0.0,0.0946252838758516,0.0,0.060560181680545,0.3023803515854992,0.5424341828581041,Val,0,-0.06603958533413783,1.778755500378782
14983,1,183.2,30,684,183.2,0.2298034934497816,0.0,0.3070414847161571,0.0139192139737991,0.0270196506550218,0.4222161572052401,Train,0,-1.441883327106002,-2.1087069867605757
14984,6,1271.41,48,14,211.90166666666667,0.5667251319401294,0.0030281341188129,0.1952949874548729,0.0130956969034379,0.0058596361519887,0.2159964134307579,Train,0,-2.8238896206573036,-2.9295905542951792
14985,2,296.75,78,193,148.375,0.056882898062342,0.1035551811288963,0.0099410278011794,0.0166807076663858,0.0206234203875315,0.7923167649536648,Train,0,1.178841828291912,-0.07369093369889106
14986,2,566.9,87,371,283.45,0.0349267948491797,0.0716175692361968,0.0745281354736285,0.2117304639266184,0.1727817957311695,0.4344152407832069,Train,0,-1.049257201418966,0.7007718683671159
14987,8,1713.85,4,11,214.23125,0.0,0.0,0.987951104238994,0.0,0.0,0.0120488957610059,Train,0,-4.4395485517188575,-3.7735006613222235
